Filename,Subject,Gender,Item,Semantics,Picture,TargetMax,TargetMin,TargetPitch,TargetDifference,Duration,TargetIntensity,Syllables,Frequency,Semantics2,Freq-logwf,Freq-logcd,Freq-subtlcd,Freq-subtlwf,Filler
S11T22Wshouting_V__S_,11,M,shouting,V,S,132.0758759,95.53317344,107.3420993,36.54270249,0.648698844,43.1697431,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S12T22Wshouting_V__M_,12,F,shouting,V,M,297.9148489,258.3349269,280.7424086,39.57992202,0.731687272,43.89678404,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S13T22Wshouting_V__T_,13,F,shouting,V,T,247.3544111,193.3355159,210.5944225,54.0188952,0.573850174,54.71489884,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S14T22Wshouting_V__S_,14,F,shouting,V,S,276.9283666,211.2172665,232.1602007,65.71110011,0.627098648,45.78286431,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S15T22Wshouting_V__M_,15,F,shouting,V,M,235.8642858,175.6026622,196.5808996,60.26162357,0.664098047,59.07596031,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S16T22Wshouting_V__T_,16,F,shouting,V,T,187.8949385,166.2767691,174.9395483,21.6181694,0.631171799,64.24772686,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S17T22Wshouting_V__S_,17,M,shouting,V,S,126.0953081,100.8842395,111.9934908,25.21106866,0.723977337,64.14503639,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S18T22Wshouting_V__M_,18,F,shouting,V,M,268.2791481,200.7109049,222.3124488,67.56824322,0.590513976,68.22948367,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S19T22Wshouting_V__T_,19,F,shouting,V,T,283.3556318,177.9843124,220.3454793,105.3713194,0.8166879,61.84322019,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S2T22Wshouting_V__S_,2,F,shouting,V,S,225.5032808,182.8288256,197.1492942,42.67445515,0.569327948,47.27256057,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S20T22Wshouting_V__S_,20,M,shouting,V,S,100.7653371,88.57260449,94.26010556,12.19273262,0.694069006,60.73167233,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S21T22Wshouting_V__M_,21,F,shouting,V,M,267.5942431,215.4145834,236.3568325,52.17965969,0.681432244,62.55452603,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S23T22Wshouting_V__S_,23,F,shouting,V,S,295.638384,231.7647247,251.1041133,63.87365933,0.548824459,66.83249799,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S24T22Wshouting_V__M_,24,F,shouting,V,M,238.930518,107.065195,176.4442381,131.8653231,1.06282846,58.31720845,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S25T22Wshouting_V__T_,25,F,shouting,V,T,245.1095923,106.2939837,177.4553661,138.8156086,0.634678457,57.70766262,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S26T22Wshouting_V__S_,26,F,shouting,V,S,319.3059929,113.317494,199.1140884,205.9884989,0.724861531,49.86480337,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S27T22Wshouting_V__M_,27,M,shouting,V,M,121.3658616,106.8198831,114.2481754,14.5459785,0.762999599,60.77945077,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S28T22Wshouting_V__T_,28,F,shouting,V,T,278.4997909,222.8711746,244.7857547,55.62861638,0.594384929,56.42252845,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S29T22Wshouting_V__S_,29,F,shouting,V,S,242.6254727,182.4457481,210.6478832,60.1797246,0.639510854,64.71846119,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S3T22Wshouting_V__M_,3,F,shouting,V,M,448.5459107,196.7738981,226.2762977,251.7720126,0.692591021,40.5847312,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S30T22Wshouting_V__M_,30,F,shouting,V,M,276.1818999,208.5672875,219.2144823,67.61461248,0.65592257,59.39815825,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S31T22Wshouting_V__T_,31,M,shouting,V,T,161.9813656,151.8570731,158.1673705,10.12429249,0.580712885,61.79469421,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S32T22Wshouting_V__S_,32,F,shouting,V,S,257.9534296,214.3521934,221.0489113,43.60123617,0.595917112,57.52048219,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S33T22Wshouting_V__M_,33,F,shouting,V,M,225.0438089,164.188225,181.5962507,60.85558386,0.730279477,52.62770312,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S34T22Wshouting_V__T_,34,F,shouting,V,T,290.0084073,217.3524363,237.8783843,72.655971,0.55631211,58.40151409,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S35T22Wshouting_V__S_,35,F,shouting,V,S,256.2223111,100.0249733,197.8082664,156.1973378,0.573918872,58.82706812,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S36T22Wshouting_V__M_,36,F,shouting,V,M,220.5825161,187.332892,202.7260599,33.24962412,0.576425409,52.85776779,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S37T22Wshouting_V__T_,37,M,shouting,V,T,115.8581824,97.12094856,105.2075909,18.73723383,0.665878055,47.85547337,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S38T22Wshouting_V__S_,38,M,shouting,V,S,108.1648607,86.23755021,95.77279105,21.92731049,0.703546529,45.96440525,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S39T22Wshouting_V__M_,39,M,shouting,V,M,162.6159599,91.18548053,115.0839065,71.4304794,0.684863556,54.91801995,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S4T22Wshouting_V__T_,4,M,shouting,V,T,150.7288556,125.6420747,132.7891081,25.08678089,0.52285323,60.22963066,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S40T22Wshouting_V__T_,40,M,shouting,V,T,106.1226426,92.63312606,98.32670104,13.48951654,0.774561465,46.8836015,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S41T22Wshouting_V__S_,41,M,shouting,V,S,116.5391158,104.2128627,109.5129025,12.32625308,0.576504563,53.83817612,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S42T22Wshouting_V__M_,42,M,shouting,V,M,116.6647202,54.15842423,103.5536188,62.50629596,0.799625271,54.48332951,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S43T22Wshouting_V__T_,43,F,shouting,V,T,282.8430362,193.5383278,212.296194,89.30470841,0.896302461,46.32426941,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S44T22Wshouting_V__S_,44,F,shouting,V,S,308.4862359,219.4184974,256.2916674,89.06773854,0.809349245,44.65902199,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S45T22Wshouting_V__M_,45,M,shouting,V,M,120.6655163,88.89028945,98.51573739,31.77522686,0.621121783,50.40789449,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S5T22Wshouting_V__S_,5,F,shouting,V,S,210.9714763,150.8999836,190.4101526,60.07149278,0.762107326,52.47647054,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S6T22Wshouting_V__M_,6,F,shouting,V,M,185.2488017,167.6924022,174.2584512,17.55639947,0.659645057,48.55192588,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S7T22Wshouting_V__T_,7,M,shouting,V,T,156.6518762,79.14036221,143.6141588,77.51151395,0.620105801,51.91387377,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S8T22Wshouting_V__S_,8,F,shouting,V,S,284.4512898,185.9933342,211.6009415,98.45795555,0.711747212,58.91950628,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S9T22Wshouting_V__M_,9,F,shouting,V,M,238.4251538,204.8119008,219.1093909,33.61325302,0.533301402,52.30742509,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S46T22Wshouting_V__T_,46,M,shouting,V,T,100.5294751,94.4704466,98.52978613,6.059028505,0.625123089,60.77727168,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S47T22Wshouting_V__S_,47,M,shouting,V,S,120.0149402,109.6883257,115.89779,10.32661449,0.68928516,61.28170635,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S48T22Wshouting_V__M_,48,M,shouting,V,M,140.2060192,109.266994,119.986141,30.93902515,0.444752519,58.1150708,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S56T22Wshouting_V__S_,56,M,shouting,V,S,108.5078901,104.6850785,106.1681434,3.822811593,0.660682674,55.35929848,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S57T22Wshouting_V__M_,57,M,shouting,V,M,120.4892671,103.1548373,111.8564919,17.33442981,0.547774633,66.95212644,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S58T22Wshouting_V__T_,58,M,shouting,V,T,124.000863,106.8465273,116.804716,17.15433562,0.458378057,56.90352381,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S59T22Wshouting_V__S_,59,M,shouting,V,S,106.5755724,102.9736478,104.7447547,3.601924618,0.684723617,60.49306261,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S60T22Wshouting_V__M_,60,M,shouting,V,M,144.6482364,93.22811253,109.9237028,51.4201239,0.632508307,61.87246021,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S61T22Wshouting_V__T_,61,M,shouting,V,T,143.1814695,69.6469965,117.5631662,73.53447298,0.550751335,61.7795966,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S63T22Wshouting_V__M_,63,M,shouting,V,M,110.6938298,92.28993617,103.6091194,18.40389367,0.633299086,62.11913916,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S50T22Wshouting_V__S_,50,F,shouting,V,S,248.7313916,202.4337238,213.3866698,46.29766777,0.901903968,50.43147474,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S51T22Wshouting_V__M_,51,F,shouting,V,M,443.4874766,109.8692531,208.1676124,333.6182235,0.63324446,51.51955089,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S52T22Wshouting_V__T_,52,F,shouting,V,T,251.034358,214.0457004,230.7984905,36.98865763,0.756626708,54.67775058,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S53T22Wshouting_V__S_,53,F,shouting,V,S,186.3630715,167.3606679,176.5603812,19.00240363,0.738024165,54.13278685,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S54T22Wshouting_V__M_,54,F,shouting,V,M,300.5382383,212.6995428,238.731241,87.83869549,0.71467383,60.22912747,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S55T22Wshouting_V__T_,55,F,shouting,V,T,248.7064308,100.4857682,185.6453079,148.2206626,0.667747138,59.5171787,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S62T22Wshouting_V__S_,62,F,shouting,V,S,239.9406055,196.7764311,218.6426891,43.16417437,0.643522445,67.87620116,2,0.301,HighVocal,2.8722,2.6656,5.51,14.59,C
S1T24Wsinging_V__T_,1,F,singing,V,T,282.3856833,223.1739507,244.2208086,59.21173254,0.857029039,35.33601455,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S10T24Wsinging_V__T_,10,M,singing,V,T,128.9821657,116.476645,123.5188019,12.50552066,0.657141201,42.74971016,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S11T24Wsinging_V__S_,11,M,singing,V,S,127.7777915,97.84980311,108.1683714,29.92798843,0.639726755,42.4952834,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S12T24Wsinging_V__M_,12,F,singing,V,M,335.3468007,269.3735778,283.0265002,65.97322295,0.636432177,45.58639082,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S13T24Wsinging_V__T_,13,F,singing,V,T,253.0660221,216.8935519,229.564365,36.17247027,0.655347568,47.11302086,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S14T24Wsinging_V__S_,14,F,singing,V,S,260.9866521,211.6758353,238.9533486,49.31081676,0.536272097,45.05509415,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S15T24Wsinging_V__M_,15,F,singing,V,M,266.2850294,188.0345793,202.8986219,78.25045004,0.718939595,55.71463857,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S16T24Wsinging_V__T_,16,F,singing,V,T,193.2128911,170.9441499,177.2513746,22.26874112,0.616172926,59.19835263,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S17T24Wsinging_V__S_,17,M,singing,V,S,133.9083794,96.14036799,114.8452405,37.76801138,0.811677702,58.87498535,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S18T24Wsinging_V__M_,18,F,singing,V,M,230.2356437,169.0346574,195.0007331,61.20098627,0.542507328,60.97127598,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S19T24Wsinging_V__T_,19,F,singing,V,T,305.9293116,207.023867,248.7623397,98.90544467,0.792612536,61.19799757,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S2T24Wsinging_V__S_,2,F,singing,V,S,261.6958352,185.8160969,213.6351781,75.87973829,0.459644355,45.52898256,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S20T24Wsinging_V__S_,20,M,singing,V,S,139.9931734,113.8318322,120.6729271,26.16134118,0.613725118,63.04757726,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S21T24Wsinging_V__M_,21,F,singing,V,M,295.5341802,228.8438733,258.1857032,66.69030692,0.663544712,59.91646766,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S22T24Wsinging_V__T_,22,F,singing,V,T,250.993261,186.8953738,197.5674274,64.09788725,0.696689798,55.87261022,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S23T24Wsinging_V__S_,23,F,singing,V,S,280.9261309,218.69667,234.6014074,62.22946091,0.518021721,60.98102333,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S24T24Wsinging_V__M_,24,F,singing,V,M,269.2696379,162.2819781,199.7149887,106.9876598,0.988761833,54.4242679,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S25T24Wsinging_V__T_,25,F,singing,V,T,272.7559455,211.2001896,229.2333468,61.5557559,0.658750891,52.13251351,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S26T24Wsinging_V__S_,26,F,singing,V,S,323.6677857,198.1907712,239.4069242,125.4770145,0.74472409,47.9004268,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S27T24Wsinging_V__M_,27,M,singing,V,M,145.7899217,110.1086365,125.3596273,35.68128518,0.677681918,58.93551143,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S28T24Wsinging_V__T_,28,F,singing,V,T,298.5711632,232.9091901,241.2873829,65.66197304,0.596858138,52.46564292,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S29T24Wsinging_V__S_,29,F,singing,V,S,288.9349394,179.5168699,219.7377152,109.4180695,0.597776625,61.39867268,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S3T24Wsinging_V__M_,3,F,singing,V,M,249.969753,207.3464864,224.7443269,42.62326659,0.649907585,40.76984518,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S30T24Wsinging_V__M_,30,F,singing,V,M,292.7685337,232.3461881,244.7505101,60.42234564,0.608574907,61.94521749,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S31T24Wsinging_V__T_,31,M,singing,V,T,176.0932022,74.445028,156.0371796,101.6481742,0.580634438,56.92780039,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S32T24Wsinging_V__S_,32,F,singing,V,S,256.5042744,210.6683203,218.8899509,45.83595413,0.586455918,54.87044272,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S33T24Wsinging_V__M_,33,F,singing,V,M,228.7126705,177.0416683,191.1923588,51.6710022,0.590073599,54.30556417,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S34T24Wsinging_V__T_,34,F,singing,V,T,301.2332363,216.2985148,232.3922327,84.93472151,0.619211716,52.05770571,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S35T24Wsinging_V__S_,35,F,singing,V,S,323.7151253,213.4909389,247.4343364,110.2241864,0.602700221,53.83645218,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S36T24Wsinging_V__M_,36,F,singing,V,M,224.3615083,171.4155771,182.5227498,52.94593126,0.564007967,46.76309689,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S37T24Wsinging_V__T_,37,M,singing,V,T,107.4673102,94.19754352,100.8541766,13.26976665,0.669558798,47.08191483,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S38T24Wsinging_V__S_,38,M,singing,V,S,118.4682377,92.65548823,101.8926762,25.81274944,0.639721839,47.09995263,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S39T24Wsinging_V__M_,39,M,singing,V,M,117.9196393,56.18330308,101.4962652,61.73633623,0.627595671,51.69167795,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S4T24Wsinging_V__T_,4,M,singing,V,T,169.5331928,128.5911441,142.5792019,40.94204877,0.596835091,51.51540422,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S40T24Wsinging_V__T_,40,M,singing,V,T,107.3056728,85.95375806,99.38677152,21.35191479,0.544799062,44.51108124,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S41T24Wsinging_V__S_,41,M,singing,V,S,122.8866199,112.8547934,115.8788298,10.03182648,0.593462497,49.96499428,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S42T24Wsinging_V__M_,42,M,singing,V,M,108.5502906,92.7022034,100.3495401,15.84808721,1.107522758,50.60720057,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S43T24Wsinging_V__T_,43,F,singing,V,T,327.8715741,231.5065921,259.9732359,96.36498196,0.887417697,46.97206836,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S44T24Wsinging_V__S_,44,F,singing,V,S,307.4138315,216.1658436,235.2129868,91.24798783,0.646575884,51.41048535,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S45T24Wsinging_V__M_,45,M,singing,V,M,124.2811651,88.69862674,101.1657777,35.58253832,0.531317246,48.58640116,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S5T24Wsinging_V__S_,5,F,singing,V,S,247.5692194,101.1189731,202.6068136,146.4502463,0.628157227,44.55369667,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S6T24Wsinging_V__M_,6,F,singing,V,M,194.6744645,164.680833,175.4987404,29.9936315,0.682083838,48.05432238,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S7T24Wsinging_V__T_,7,M,singing,V,T,161.5880582,138.2997956,144.7670583,23.28826262,0.559908085,42.78008587,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S8T24Wsinging_V__S_,8,F,singing,V,S,297.3808292,196.5051189,229.0781893,100.8757103,0.578633312,57.61454554,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S9T24Wsinging_V__M_,9,F,singing,V,M,288.9798633,216.4581868,226.9083412,72.52167643,0.527029016,49.96112081,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S46T24Wsinging_V__T_,46,M,singing,V,T,124.1024769,103.4546252,108.2039536,20.64785169,0.468691796,57.19825694,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S47T24Wsinging_V__S_,47,M,singing,V,S,146.0656923,114.3649103,127.9020864,31.700782,0.66324106,55.88422772,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S48T24Wsinging_V__M_,48,M,singing,V,M,133.2661327,113.790348,122.5114133,19.47578469,0.404127848,55.5219524,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S49T24Wsinging_V__T_,49,M,singing,V,T,106.5764935,95.02409062,100.1757045,11.55240284,0.705570435,48.81370401,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S56T24Wsinging_V__S_,56,M,singing,V,S,110.6014991,76.26116025,89.89060831,34.34033886,0.766470611,56.71189354,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S57T24Wsinging_V__M_,57,M,singing,V,M,132.9239338,102.1714995,116.6255783,30.75243431,0.572398987,61.41981471,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S58T24Wsinging_V__T_,58,M,singing,V,T,139.0671051,128.3346332,137.2977746,10.73247191,0.465384054,55.24256253,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S59T24Wsinging_V__S_,59,M,singing,V,S,122.5582264,90.07752747,105.6506252,32.48069894,0.575936433,59.23871037,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S61T24Wsinging_V__T_,61,M,singing,V,T,149.6533704,82.46296844,107.8852349,67.19040197,0.620133275,57.57906672,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S63T24Wsinging_V__M_,63,M,singing,V,M,139.3474044,101.0383452,110.8146451,38.30905929,0.655578748,60.79017184,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S50T24Wsinging_V__S_,50,F,singing,V,S,282.6505655,224.5526044,238.5307963,58.09796108,0.816547035,50.21143871,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S51T24Wsinging_V__M_,51,F,singing,V,M,257.7590732,213.4106858,225.429743,44.34838734,0.595658031,47.59406658,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S52T24Wsinging_V__T_,52,F,singing,V,T,338.3801259,223.4411016,237.8851211,114.9390243,0.650997956,52.55041639,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S53T24Wsinging_V__S_,53,F,singing,V,S,258.8318104,174.0990644,181.5475184,84.73274605,0.696985968,49.85257195,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S54T24Wsinging_V__M_,54,F,singing,V,M,278.4130419,213.319217,236.2187708,65.09382487,0.667049718,56.11363156,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S55T24Wsinging_V__T_,55,F,singing,V,T,287.5916168,181.3997346,216.35394,106.1918821,0.71304213,58.37837095,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S62T24Wsinging_V__S_,62,F,singing,V,S,247.5886811,217.7803635,226.3530361,29.80831756,0.60797413,66.23127424,2,0.9542,HighVocal,3.3583,3.0774,14.23,44.73,C
S1T4Wskipping_P__S_,1,F,skipping,P,S,306.4087112,234.2589585,257.3012078,72.1497527,0.970905061,33.16198199,2,NA,Foot,2.2201,2.1173,1.55,3.24,C
S10T4Wskipping_P__S_,10,M,skipping,P,S,129.1172678,110.0400422,118.9236902,19.07722559,0.61219494,40.08708672,2,NA,Foot,2.2201,2.1173,1.55,3.24,C
S11T4Wskipping_P__M_,11,M,skipping,P,M,132.9402332,99.28179171,110.2829253,33.65844145,0.549413987,38.76267516,2,NA,Foot,2.2201,2.1173,1.55,3.24,C
S12T4Wskipping_P__T_,12,F,skipping,P,T,318.9222412,258.1893562,285.5139146,60.73288502,0.726841652,37.57448387,2,NA,Foot,2.2201,2.1173,1.55,3.24,C
S13T4Wskipping_P__S_,13,F,skipping,P,S,250.4932915,111.5208615,215.4486641,138.9724299,0.685838987,45.93138343,2,NA,Foot,2.2201,2.1173,1.55,3.24,C
S14T4Wskipping_P__M_,14,F,skipping,P,M,238.6451801,87.27512007,189.311004,151.37006,0.571856932,40.49215224,2,NA,Foot,2.2201,2.1173,1.55,3.24,C
S15T4Wskipping_P__T_,15,F,skipping,P,T,248.4650581,205.199101,217.865194,43.26595708,0.600700193,53.4658873,2,NA,Foot,2.2201,2.1173,1.55,3.24,C
S16T4Wskipping_P__S_,16,F,skipping,P,S,193.8403703,166.5309166,178.9138839,27.30945364,0.6149677,54.60549106,2,NA,Foot,2.2201,2.1173,1.55,3.24,C
S17T4Wskipping_P__M_,17,M,skipping,P,M,111.9876621,99.19852726,103.4954085,12.78913481,0.746836558,55.4455253,2,NA,Foot,2.2201,2.1173,1.55,3.24,C
S18T4Wskipping_P__T_,18,F,skipping,P,T,269.9817702,211.5497896,231.4197225,58.4319806,0.580479791,62.09231369,2,NA,Foot,2.2201,2.1173,1.55,3.24,C
S19T4Wskipping_P__S_,19,F,skipping,P,S,303.2151531,188.4137111,256.4122372,114.801442,1.02337361,53.63071562,2,NA,Foot,2.2201,2.1173,1.55,3.24,C
S2T4Wskipping_P__M_,2,F,skipping,P,M,255.8612192,178.678699,210.37378,77.1825202,0.670288114,41.74499496,2,NA,Foot,2.2201,2.1173,1.55,3.24,C
S20T4Wskipping_P__M_,20,M,skipping,P,M,126.0930804,103.1791293,110.9338455,22.91395107,0.62684018,56.97484723,2,NA,Foot,2.2201,2.1173,1.55,3.24,C
S21T4Wskipping_P__T_,21,F,skipping,P,T,299.7947128,235.8104399,258.1013826,63.98427284,0.67140737,51.66267547,2,NA,Foot,2.2201,2.1173,1.55,3.24,C
S22T4Wskipping_P__S_,22,F,skipping,P,S,246.3701601,189.7069974,197.2943946,56.66316269,0.738840599,50.18044228,2,NA,Foot,2.2201,2.1173,1.55,3.24,C
S23T4Wskipping_P__M_,23,F,skipping,P,M,286.3615454,227.5836347,252.9482698,58.77791066,0.612824771,59.44164014,2,NA,Foot,2.2201,2.1173,1.55,3.24,C
S24T4Wskipping_P__T_,24,F,skipping,P,T,238.4941217,102.3412845,185.1782025,136.1528372,1.028278436,51.60854024,2,NA,Foot,2.2201,2.1173,1.55,3.24,C
S25T4Wskipping_P__S_,25,F,skipping,P,S,253.2520678,228.9912767,242.0698975,24.26079115,0.744316834,50.45615543,2,NA,Foot,2.2201,2.1173,1.55,3.24,C
S26T4Wskipping_P__M_,26,F,skipping,P,M,287.484507,111.7577194,201.4790423,175.7267876,0.845481245,47.99449255,2,NA,Foot,2.2201,2.1173,1.55,3.24,C
S27T4Wskipping_P__T_,27,M,skipping,P,T,144.788755,113.3172383,125.2691755,31.47151667,0.752377612,52.58672933,2,NA,Foot,2.2201,2.1173,1.55,3.24,C
S28T4Wskipping_P__S_,28,F,skipping,P,S,311.0718721,242.6325155,260.2797774,68.43935665,0.587060998,48.6274109,2,NA,Foot,2.2201,2.1173,1.55,3.24,C
S29T4Wskipping_P__M_,29,F,skipping,P,M,295.7247927,202.0707883,222.1453378,93.65400438,0.815710301,51.00280466,2,NA,Foot,2.2201,2.1173,1.55,3.24,C
S3T4Wskipping_P__T_,3,F,skipping,P,T,244.0426888,195.1968104,212.8365492,48.84587849,0.684810101,38.22644967,2,NA,Foot,2.2201,2.1173,1.55,3.24,C
S30T4Wskipping_P__T_,30,F,skipping,P,T,295.6082783,211.8855749,250.3824363,83.72270337,0.524824882,53.00935549,2,NA,Foot,2.2201,2.1173,1.55,3.24,C
